Collection_Timestamp,Discharge_(cmd)
07/22/2007 14:20,0:q=A
07/22/2007 14:30,0:q=A
07/22/2007 14:40,0:q=A
07/22/2007 14:50,0:q=A
07/22/2007 15:00,0:q=A
07/22/2007 15:10,0:q=A
07/22/2007 15:20,0:q=A
07/22/2007 15:30,0:q=A
07/22/2007 15:40,0:q=A
07/22/2007 15:50,0:q=A
07/22/2007 16:00,0:q=A
07/22/2007 16:10,0:q=A
07/22/2007 16:20,0:q=A
07/22/2007 16:30,0:q=A
07/22/2007 16:40,0:q=A
07/22/2007 16:50,0:q=A
07/22/2007 17:00,0:q=A
07/22/2007 17:10,0:q=A
07/22/2007 17:20,0:q=A
07/22/2007 17:30,0:q=A
07/22/2007 17:40,0:q=A
07/22/2007 17:50,0:q=A
07/22/2007 18:00,0:q=A
07/22/2007 18:10,0:q=A
07/22/2007 18:20,0:q=A
07/22/2007 18:30,0:q=A
07/22/2007 18:40,0:q=A
07/22/2007 18:50,0:q=A
07/22/2007 19:00,0:q=A
07/22/2007 19:10,0:q=A
07/22/2007 19:20,0:q=A
07/22/2007 19:30,0:q=A
07/22/2007 19:40,0:q=A
07/22/2007 19:50,0:q=A
07/22/2007 20:00,0:q=A
07/22/2007 20:10,0:q=A
07/22/2007 20:20,0:q=A
07/22/2007 20:30,0:q=A
07/22/2007 20:40,0:q=A
07/22/2007 20:50,0:q=A
07/22/2007 21:00,0:q=A
07/22/2007 21:10,0:q=A
07/22/2007 21:20,0:q=A
07/22/2007 21:30,0:q=A
07/22/2007 21:40,0:q=A
07/22/2007 21:50,0:q=A
07/22/2007 22:00,0:q=A
07/22/2007 22:10,0:q=A
07/22/2007 22:20,0:q=A
07/22/2007 22:30,0:q=A
07/22/2007 22:40,0:q=A
07/22/2007 22:50,0:q=A
07/22/2007 23:00,0:q=A
07/22/2007 23:10,0:q=A
07/22/2007 23:20,0:q=A
07/22/2007 23:30,0:q=A
07/22/2007 23:40,0:q=A
07/22/2007 23:50,0:q=A
07/23/2007 00:00,0:q=A
07/23/2007 00:10,0:q=A
07/23/2007 00:20,0:q=A
07/23/2007 00:30,0:q=A
07/23/2007 00:40,0:q=A
07/23/2007 00:50,0:q=A
07/23/2007 01:00,0:q=A
07/23/2007 01:10,0:q=A
07/23/2007 01:20,0:q=A
07/23/2007 01:30,0:q=A
07/23/2007 01:40,0:q=A
07/23/2007 01:50,0:q=A
07/23/2007 02:00,0:q=A
07/23/2007 02:10,0:q=A
07/23/2007 02:20,0:q=A
07/23/2007 02:30,0:q=A
07/23/2007 02:40,0:q=A
07/23/2007 02:50,0:q=A
07/23/2007 03:00,0:q=A
07/23/2007 03:10,0:q=A
07/23/2007 03:20,0:q=A
07/23/2007 03:30,0:q=A
07/23/2007 03:40,0:q=A
07/23/2007 03:50,0:q=A
07/23/2007 04:00,0:q=A
07/23/2007 04:10,0:q=A
07/23/2007 04:20,0:q=A
07/23/2007 04:30,0:q=A
07/23/2007 04:40,0:q=A
07/23/2007 04:50,0:q=A
07/23/2007 05:00,0:q=A
07/23/2007 05:10,0:q=A
07/23/2007 05:20,0:q=A
07/23/2007 05:30,0:q=A
07/23/2007 05:40,0:q=A
07/23/2007 05:50,0:q=A
07/23/2007 06:00,0:q=A
07/23/2007 06:10,0:q=A
07/23/2007 06:20,0:q=A
07/23/2007 06:30,0:q=A
07/23/2007 06:40,0:q=A
07/23/2007 06:50,0:q=A
07/23/2007 07:00,0:q=A
07/23/2007 07:10,0:q=A
07/23/2007 07:20,0:q=A
07/23/2007 07:30,0:q=A
07/23/2007 07:40,0:q=A
07/23/2007 07:50,0:q=A
07/23/2007 08:00,0:q=A
07/23/2007 08:10,0:q=A
07/23/2007 08:20,0:q=A
07/23/2007 08:30,0:q=A
07/23/2007 08:40,0:q=A
07/23/2007 08:50,0:q=A
07/23/2007 09:00,0:q=A
07/23/2007 09:10,0:q=A
07/23/2007 09:20,0:q=A
07/23/2007 09:30,0:q=A
07/23/2007 09:40,0:q=A
07/23/2007 09:50,0:q=A
07/23/2007 10:00,0:q=A
07/23/2007 10:10,0:q=A
07/23/2007 10:20,0:q=A
07/23/2007 10:30,0:q=A
07/23/2007 10:40,0:q=A
07/23/2007 10:50,0:q=A
07/23/2007 11:00,0:q=A
07/23/2007 11:10,0:q=A
07/23/2007 11:20,0:q=A
07/23/2007 11:30,0:q=A
07/23/2007 11:40,0:q=A
07/23/2007 11:50,0:q=A
07/23/2007 12:00,0:q=A
07/23/2007 12:10,0:q=A
07/23/2007 12:20,0:q=A
07/23/2007 12:30,0:q=A
07/23/2007 12:40,0:q=A
07/23/2007 12:50,0:q=A
07/23/2007 13:00,0:q=A
07/23/2007 13:10,0:q=A
07/23/2007 13:20,0:q=A
07/23/2007 13:30,0:q=A
07/23/2007 13:40,0:q=A
07/23/2007 13:50,0:q=A
07/23/2007 14:00,0:q=A
07/23/2007 14:10,0:q=A
07/23/2007 14:20,0:q=A
07/23/2007 14:30,0:q=A
07/23/2007 14:40,0:q=A
07/23/2007 14:50,0:q=A
07/23/2007 15:00,0:q=A
07/23/2007 15:10,0:q=A
07/23/2007 15:20,0:q=A
07/23/2007 15:30,0:q=A
07/23/2007 15:40,0:q=A
07/23/2007 15:50,0:q=A
07/23/2007 16:00,0:q=A
07/23/2007 16:10,0:q=A
07/23/2007 16:20,0:q=A
07/23/2007 16:30,0:q=A
07/23/2007 16:40,0:q=A
07/23/2007 16:50,0:q=A
07/23/2007 17:00,0:q=A
07/23/2007 17:10,0:q=A
07/23/2007 17:20,0:q=A
07/23/2007 17:30,0:q=A
07/23/2007 17:40,0:q=A
07/23/2007 17:50,0:q=A
07/23/2007 18:00,0:q=A
07/23/2007 18:10,0:q=A
07/23/2007 18:20,0:q=A
07/23/2007 18:30,0:q=A
07/23/2007 18:40,0:q=A
07/23/2007 18:50,0:q=A
07/23/2007 19:00,0:q=A
07/23/2007 19:10,0:q=A
07/23/2007 19:20,0:q=A
07/23/2007 19:30,0:q=A
07/23/2007 19:40,0:q=A
07/23/2007 19:50,0:q=A
07/23/2007 20:00,0:q=A
07/23/2007 20:10,0:q=A
07/23/2007 20:20,0:q=A
07/23/2007 20:30,0:q=A
07/23/2007 20:40,0:q=A
07/23/2007 20:50,0:q=A
07/23/2007 21:00,0:q=A
07/23/2007 21:10,0:q=A
07/23/2007 21:20,0:q=A
07/23/2007 21:30,0:q=A
07/23/2007 21:40,0:q=A
07/23/2007 21:50,0:q=A
07/23/2007 22:00,0:q=A
07/23/2007 22:10,0:q=A
07/23/2007 22:20,0:q=A
07/23/2007 22:30,0:q=A
07/23/2007 22:40,0:q=A
07/23/2007 22:50,0:q=A
07/23/2007 23:00,0:q=A
07/23/2007 23:10,0:q=A
07/23/2007 23:20,0:q=A
07/23/2007 23:30,0:q=A
07/23/2007 23:40,0:q=A
07/23/2007 23:50,0:q=A
07/24/2007 00:00,0:q=A
07/24/2007 00:10,0:q=A
07/24/2007 00:20,0:q=A
07/24/2007 00:30,0:q=A
07/24/2007 00:40,0:q=A
07/24/2007 00:50,0:q=A
07/24/2007 01:00,0:q=A
07/24/2007 01:10,0:q=A
07/24/2007 01:20,0:q=A
07/24/2007 01:30,0:q=A
07/24/2007 01:40,0:q=A
07/24/2007 01:50,0:q=A
07/24/2007 02:00,0:q=A
07/24/2007 02:10,0:q=A
07/24/2007 02:20,0:q=A
07/24/2007 02:30,0:q=A
07/24/2007 02:40,0:q=A
07/24/2007 02:50,0:q=A
07/24/2007 03:00,0:q=A
07/24/2007 03:10,0:q=A
07/24/2007 03:20,0:q=A
07/24/2007 03:30,0:q=A
07/24/2007 03:40,0:q=A
07/24/2007 03:50,0:q=A
07/24/2007 04:00,0:q=A
07/24/2007 04:10,0:q=A
07/24/2007 04:20,0:q=A
07/24/2007 04:30,0:q=A
07/24/2007 04:40,0:q=A
07/24/2007 04:50,0:q=A
07/24/2007 05:00,0:q=A
07/24/2007 05:10,0:q=A
07/24/2007 05:20,0:q=A
07/24/2007 05:30,0:q=A
07/24/2007 05:40,0:q=A
07/24/2007 05:50,0:q=A
07/24/2007 06:00,0:q=A
07/24/2007 06:10,0:q=A
07/24/2007 06:20,0:q=A
07/24/2007 06:30,0:q=A
07/24/2007 06:40,0:q=A
07/24/2007 06:50,0:q=A
07/24/2007 07:00,0:q=A
07/24/2007 07:10,0:q=A
07/24/2007 07:20,0:q=A
07/24/2007 07:30,0:q=A
07/24/2007 07:40,0:q=A
07/24/2007 07:50,0:q=A
07/24/2007 08:00,0:q=A
07/24/2007 08:10,0:q=A
07/24/2007 08:20,0:q=A
07/24/2007 08:30,0:q=A
07/24/2007 08:40,0:q=A
07/24/2007 08:50,0:q=A
07/24/2007 09:00,0:q=A
07/24/2007 09:10,0:q=A
07/24/2007 09:20,0:q=A
07/24/2007 09:30,0:q=A
07/24/2007 09:40,0:q=A
07/24/2007 09:50,0:q=A
07/24/2007 10:00,0:q=A
07/24/2007 10:10,0:q=A
07/24/2007 10:20,0:q=A
07/24/2007 10:30,0:q=A
07/24/2007 10:40,0:q=A
07/24/2007 10:50,0:q=A
07/24/2007 11:00,0:q=A
07/24/2007 11:10,0:q=A
07/24/2007 11:20,0:q=A
07/24/2007 11:30,0:q=A
07/24/2007 11:40,0:q=A
07/24/2007 11:50,0:q=A
07/24/2007 12:00,0:q=A
07/24/2007 12:10,0:q=A
07/24/2007 12:20,0:q=A
07/24/2007 12:30,0:q=A
07/24/2007 12:40,0:q=A
07/24/2007 12:50,0:q=A
07/24/2007 13:00,0:q=A
07/24/2007 13:10,0:q=A
07/24/2007 13:20,0:q=A
07/24/2007 13:30,0:q=A
07/24/2007 13:40,0:q=A
07/24/2007 13:50,0:q=A
07/24/2007 14:00,0:q=A
07/24/2007 14:10,0:q=A
07/24/2007 14:20,0:q=A
07/24/2007 14:30,0:q=A
07/24/2007 14:40,0:q=A
07/24/2007 14:50,0:q=A
07/24/2007 15:00,0:q=A
07/24/2007 15:10,0:q=A
07/24/2007 15:20,0:q=A
07/24/2007 15:30,0:q=A
07/24/2007 15:40,0:q=A
07/24/2007 15:50,0:q=A
07/24/2007 16:00,0:q=A
07/24/2007 16:10,0:q=A
07/24/2007 16:20,0:q=A
07/24/2007 16:30,0:q=A
07/24/2007 16:40,0.01:q=A
07/24/2007 16:50,0.17:q=A
07/24/2007 17:00,0.47:q=A
07/24/2007 17:10,0.99:q=A
07/24/2007 17:20,1.5:q=A
07/24/2007 17:30,2.02:q=A
07/24/2007 17:40,2.32:q=A
07/24/2007 17:50,2.62:q=A
07/24/2007 18:00,2.92:q=A
07/24/2007 18:10,3.08:q=A
07/24/2007 18:20,3.25:q=A
07/24/2007 18:30,3.41:q=A
07/24/2007 18:40,3.57:q=A
07/24/2007 18:50,3.63:q=A
07/24/2007 19:00,3.69:q=A
07/24/2007 19:10,3.75:q=A
07/24/2007 19:20,3.82:q=A
07/24/2007 19:30,3.88:q=A
07/24/2007 19:40,3.88:q=A
07/24/2007 19:50,3.89:q=A
07/24/2007 20:00,3.9:q=A
07/24/2007 20:10,3.9:q=A
07/24/2007 20:20,3.91:q=A
07/24/2007 20:30,3.91:q=A
07/24/2007 20:40,3.91:q=A
07/24/2007 20:50,3.91:q=A
07/24/2007 21:00,3.91:q=A
07/24/2007 21:10,3.91:q=A
07/24/2007 21:20,3.91:q=A
07/24/2007 21:30,3.91:q=A
07/24/2007 21:40,3.91:q=A
07/24/2007 21:50,3.91:q=A
07/24/2007 22:00,3.91:q=A
07/24/2007 22:10,3.91:q=A
07/24/2007 22:20,3.91:q=A
07/24/2007 22:30,3.91:q=A
07/24/2007 22:40,3.91:q=A
07/24/2007 22:50,3.91:q=A
07/24/2007 23:00,3.74:q=A
07/24/2007 23:10,3.45:q=A
07/24/2007 23:20,2.93:q=A
07/24/2007 23:30,2.41:q=A
07/24/2007 23:40,1.89:q=A
07/24/2007 23:50,1.59:q=A
07/25/2007 00:00,1.29:q=A
07/25/2007 00:10,0.99:q=A
07/25/2007 00:20,0.83:q=A
07/25/2007 00:30,0.67:q=A
07/25/2007 00:40,0.51:q=A
07/25/2007 00:50,0.34:q=A
07/25/2007 01:00,0.28:q=A
07/25/2007 01:10,0.22:q=A
07/25/2007 01:20,0.16:q=A
07/25/2007 01:30,0.1:q=A
07/25/2007 01:40,0.04:q=A
07/25/2007 01:50,0.03:q=A
07/25/2007 02:00,0.03:q=A
07/25/2007 02:10,0.02:q=A
07/25/2007 02:20,0.01:q=A
07/25/2007 02:30,0.01:q=A
07/25/2007 02:40,0:q=A
07/25/2007 02:50,0:q=A
07/25/2007 03:00,0:q=A
07/25/2007 03:10,0:q=A
07/25/2007 03:20,0:q=A
07/25/2007 03:30,0:q=A
07/25/2007 03:40,0:q=A
07/25/2007 03:50,0:q=A
07/25/2007 04:00,0:q=A
07/25/2007 04:10,0:q=A
07/25/2007 04:20,0:q=A
07/25/2007 04:30,0:q=A
07/25/2007 04:40,0:q=A
07/25/2007 04:50,0:q=A
07/25/2007 05:00,0:q=A
07/25/2007 05:10,0:q=A
07/25/2007 05:20,0:q=A
07/25/2007 05:30,0:q=A
07/25/2007 05:40,0:q=A
07/25/2007 05:50,0:q=A
07/25/2007 06:00,0:q=A
07/25/2007 06:10,0:q=A
07/25/2007 06:20,0:q=A
07/25/2007 06:30,0:q=A
07/25/2007 06:40,0:q=A
07/25/2007 06:50,0:q=A
07/25/2007 07:00,0:q=A
07/25/2007 07:10,0:q=A
07/25/2007 07:20,0:q=A
07/25/2007 07:30,0:q=A
07/25/2007 07:40,0:q=A
07/25/2007 07:50,0:q=A
07/25/2007 08:00,0:q=A
07/25/2007 08:10,0:q=A
07/25/2007 08:20,0:q=A
07/25/2007 08:30,0:q=A
07/25/2007 08:40,0:q=A
07/25/2007 08:50,0:q=A
07/25/2007 09:00,0:q=A
07/25/2007 09:10,0:q=A
07/25/2007 09:20,0:q=A
07/25/2007 09:30,0:q=A
07/25/2007 09:40,0:q=A
07/25/2007 09:50,0:q=A
07/25/2007 10:00,0:q=A
07/25/2007 10:10,0:q=A
07/25/2007 10:20,0:q=A
07/25/2007 10:30,0:q=A
07/25/2007 10:40,0:q=A
07/25/2007 10:50,0:q=A
07/25/2007 11:00,0:q=A
07/25/2007 11:10,0:q=A
07/25/2007 11:20,0:q=A
07/25/2007 11:30,0:q=A
07/25/2007 11:40,0:q=A
07/25/2007 11:50,0:q=A
07/25/2007 12:00,0:q=A
07/25/2007 12:10,0:q=A
07/25/2007 12:20,0:q=A
07/25/2007 12:30,0:q=A
07/25/2007 12:40,0:q=A
07/25/2007 12:50,0:q=A
07/25/2007 13:00,0:q=A
07/25/2007 13:10,0:q=A
07/25/2007 13:20,0:q=A
07/25/2007 13:30,0:q=A
07/25/2007 13:40,0:q=A
07/25/2007 13:50,0:q=A
07/25/2007 14:00,0:q=A
07/25/2007 14:10,0:q=A
07/25/2007 14:20,0:q=A
07/25/2007 14:30,0:q=A
07/25/2007 14:40,0:q=A
07/25/2007 14:50,0:q=A
07/25/2007 15:00,0:q=A
07/25/2007 15:10,0:q=A
07/25/2007 15:20,0:q=A
07/25/2007 15:30,0:q=A
07/25/2007 15:40,0:q=A
07/25/2007 15:50,0:q=A
07/25/2007 16:00,0:q=A
07/25/2007 16:10,0:q=A
07/25/2007 16:20,0:q=A
07/25/2007 16:30,0:q=A
07/25/2007 16:40,0:q=A
07/25/2007 16:50,0:q=A
07/25/2007 17:00,0:q=A
07/25/2007 17:10,0:q=A
07/25/2007 17:20,0:q=A
07/25/2007 17:30,0:q=A
07/25/2007 17:40,0:q=A
07/25/2007 17:50,0:q=A
07/25/2007 18:00,0:q=A
07/25/2007 18:10,0:q=A
07/25/2007 18:20,0:q=A
07/25/2007 18:30,0:q=A
07/25/2007 18:40,0:q=A
07/25/2007 18:50,0:q=A
07/25/2007 19:00,0:q=A
07/25/2007 19:10,0:q=A
07/25/2007 19:20,0:q=A
07/25/2007 19:30,0:q=A
07/25/2007 19:40,0:q=A
07/25/2007 19:50,0:q=A
07/25/2007 20:00,0:q=A
07/25/2007 20:10,0:q=A
07/25/2007 20:20,0:q=A
07/25/2007 20:30,0:q=A
07/25/2007 20:40,0:q=A
07/25/2007 20:50,0:q=A
07/25/2007 21:00,0:q=A
07/25/2007 21:10,0:q=A
07/25/2007 21:20,0:q=A
07/25/2007 21:30,0:q=A
07/25/2007 21:40,0:q=A
07/25/2007 21:50,0:q=A
07/25/2007 22:00,0:q=A
07/25/2007 22:10,0:q=A
07/25/2007 22:20,0:q=A
07/25/2007 22:30,0:q=A
07/25/2007 22:40,0:q=A
07/25/2007 22:50,0:q=A
07/25/2007 23:00,0:q=A
07/25/2007 23:10,0:q=A
07/25/2007 23:20,0:q=A
07/25/2007 23:30,0:q=A
07/25/2007 23:40,0:q=A
07/25/2007 23:50,0:q=A
07/26/2007 00:00,0:q=A
07/26/2007 00:10,0:q=A
07/26/2007 00:20,0:q=A
07/26/2007 00:30,0:q=A
07/26/2007 00:40,0:q=A
07/26/2007 00:50,0:q=A
07/26/2007 01:00,0:q=A
07/26/2007 01:10,0:q=A
07/26/2007 01:20,0:q=A
07/26/2007 01:30,0:q=A
07/26/2007 01:40,0:q=A
07/26/2007 01:50,0:q=A
07/26/2007 02:00,0:q=A
07/26/2007 02:10,0:q=A
07/26/2007 02:20,0:q=A
07/26/2007 02:30,0:q=A
07/26/2007 02:40,0:q=A
07/26/2007 02:50,0:q=A
07/26/2007 03:00,0:q=A
07/26/2007 03:10,0:q=A
07/26/2007 03:20,0:q=A
07/26/2007 03:30,0:q=A
07/26/2007 03:40,0:q=A
07/26/2007 03:50,0:q=A
07/26/2007 04:00,0:q=A
07/26/2007 04:10,0:q=A
07/26/2007 04:20,0:q=A
07/26/2007 04:30,0:q=A
07/26/2007 04:40,0:q=A
07/26/2007 04:50,0:q=A
07/26/2007 05:00,0:q=A
07/26/2007 05:10,0:q=A
07/26/2007 05:20,0:q=A
07/26/2007 05:30,0:q=A
07/26/2007 05:40,0:q=A
07/26/2007 05:50,0:q=A
07/26/2007 06:00,0:q=A
07/26/2007 06:10,0:q=A
07/26/2007 06:20,0:q=A
07/26/2007 06:30,0:q=A
07/26/2007 06:40,0:q=A
07/26/2007 06:50,0:q=A
07/26/2007 07:00,0:q=A
07/26/2007 07:10,0:q=A
07/26/2007 07:20,0:q=A
07/26/2007 07:30,0:q=A
07/26/2007 07:40,0:q=A
07/26/2007 07:50,0:q=A
07/26/2007 08:00,0:q=A
07/26/2007 08:10,0:q=A
07/26/2007 08:20,0:q=A
07/26/2007 08:30,0:q=A
07/26/2007 08:40,0:q=A
07/26/2007 08:50,0:q=A
07/26/2007 09:00,0:q=A
07/26/2007 09:10,0:q=A
07/26/2007 09:20,0:q=A
07/26/2007 09:30,0:q=A
07/26/2007 09:40,0:q=A
07/26/2007 09:50,0:q=A
07/26/2007 10:00,0:q=A
07/26/2007 10:10,0:q=A
07/26/2007 10:20,0:q=A
07/26/2007 10:30,0:q=A
07/26/2007 10:40,0:q=A
07/26/2007 10:50,0:q=A
07/26/2007 11:00,0:q=A
07/26/2007 11:10,0:q=A
07/26/2007 11:20,0:q=A
07/26/2007 11:30,0:q=A
07/26/2007 11:40,0:q=A
07/26/2007 11:50,0:q=A
07/26/2007 12:00,0:q=A
07/26/2007 12:10,0:q=A
07/26/2007 12:20,0:q=A
07/26/2007 12:30,0:q=A
07/26/2007 12:40,0:q=A
07/26/2007 12:50,0:q=A
07/26/2007 13:00,0:q=A
07/26/2007 13:10,0:q=A
07/26/2007 13:20,0:q=A
07/26/2007 13:30,0:q=A
07/26/2007 13:40,0:q=A
07/26/2007 13:50,0:q=A
07/26/2007 14:00,0:q=A
07/26/2007 14:10,0:q=A
07/26/2007 14:20,0:q=A
07/26/2007 14:30,0:q=A
07/26/2007 14:40,0:q=A
07/26/2007 14:50,0:q=A
07/26/2007 15:00,0:q=A
07/26/2007 15:10,0:q=A
07/26/2007 15:20,0:q=A
07/26/2007 15:30,0:q=A
07/26/2007 15:40,0:q=A
07/26/2007 15:50,0:q=A
07/26/2007 16:00,0:q=A
07/26/2007 16:10,0:q=A
07/26/2007 16:20,0:q=A
07/26/2007 16:30,0:q=A
07/26/2007 16:40,0:q=A
07/26/2007 16:50,0:q=A
07/26/2007 17:00,0:q=A
07/26/2007 17:10,0:q=A
07/26/2007 17:20,0:q=A
07/26/2007 17:30,0:q=A
07/26/2007 17:40,0:q=A
07/26/2007 17:50,0:q=A
07/26/2007 18:00,0:q=A
07/26/2007 18:10,0:q=A
07/26/2007 18:20,0:q=A
07/26/2007 18:30,0:q=A
07/26/2007 18:40,0:q=A
07/26/2007 18:50,0:q=A
07/26/2007 19:00,0:q=A
07/26/2007 19:10,0:q=A
07/26/2007 19:20,0:q=A
07/26/2007 19:30,0:q=A
07/26/2007 19:40,0:q=A
07/26/2007 19:50,0:q=A
07/26/2007 20:00,0:q=A
07/26/2007 20:10,0:q=A
07/26/2007 20:20,0:q=A
07/26/2007 20:30,0:q=A
07/26/2007 20:40,0:q=A
07/26/2007 20:50,0:q=A
07/26/2007 21:00,0:q=A
07/26/2007 21:10,0:q=A
07/26/2007 21:20,0:q=A
07/26/2007 21:30,0:q=A
07/26/2007 21:40,0:q=A
07/26/2007 21:50,0:q=A
07/26/2007 22:00,0:q=A
07/26/2007 22:10,0:q=A
07/26/2007 22:20,0:q=A
07/26/2007 22:30,0:q=A
07/26/2007 22:40,0:q=A
07/26/2007 22:50,0:q=A
07/26/2007 23:00,0:q=A
07/26/2007 23:10,0:q=A
07/26/2007 23:20,0:q=A
07/26/2007 23:30,0:q=A
07/26/2007 23:40,0:q=A
07/26/2007 23:50,0:q=A
07/27/2007 00:00,0:q=A
07/27/2007 00:10,0:q=A
07/27/2007 00:20,0:q=A
07/27/2007 00:30,0:q=A
07/27/2007 00:40,0:q=A
07/27/2007 00:50,0:q=A
07/27/2007 01:00,0:q=A
07/27/2007 01:10,0:q=A
07/27/2007 01:20,0:q=A
07/27/2007 01:30,0:q=A
07/27/2007 01:40,0:q=A
07/27/2007 01:50,0:q=A
07/27/2007 02:00,0:q=A
07/27/2007 02:10,0:q=A
07/27/2007 02:20,0:q=A
07/27/2007 02:30,0:q=A
07/27/2007 02:40,0:q=A
07/27/2007 02:50,0:q=A
07/27/2007 03:00,0:q=A
07/27/2007 03:10,0:q=A
07/27/2007 03:20,0:q=A
07/27/2007 03:30,0:q=A
07/27/2007 03:40,0:q=A
07/27/2007 03:50,0:q=A
07/27/2007 04:00,0:q=A
07/27/2007 04:10,0:q=A
07/27/2007 04:20,0:q=A
07/27/2007 04:30,0:q=A
07/27/2007 04:40,0:q=A
07/27/2007 04:50,0:q=A
07/27/2007 05:00,0:q=A
07/27/2007 05:10,0:q=A
07/27/2007 05:20,0:q=A
07/27/2007 05:30,0:q=A
07/27/2007 05:40,0:q=A
07/27/2007 05:50,0:q=A
07/27/2007 06:00,0:q=A
07/27/2007 06:10,0:q=A
07/27/2007 06:20,0:q=A
07/27/2007 06:30,0:q=A
07/27/2007 06:40,0:q=A
07/27/2007 06:50,0:q=A
07/27/2007 07:00,0:q=A
07/27/2007 07:10,0:q=A
07/27/2007 07:20,0:q=A
07/27/2007 07:30,0:q=A
07/27/2007 07:40,0:q=A
07/27/2007 07:50,0:q=A
07/27/2007 08:00,0:q=A
07/27/2007 08:10,0:q=A
07/27/2007 08:20,0:q=A
07/27/2007 08:30,0:q=A
07/27/2007 08:40,0:q=A
07/27/2007 08:50,0:q=A
07/27/2007 09:00,0:q=A
07/27/2007 09:10,0:q=A
07/27/2007 09:20,0:q=A
07/27/2007 09:30,0:q=A
07/27/2007 09:40,0:q=A
07/27/2007 09:50,0:q=A
07/27/2007 10:00,0:q=A
07/27/2007 10:10,0:q=A
07/27/2007 10:20,0:q=A
07/27/2007 10:30,0:q=A
07/27/2007 10:40,0:q=A
07/27/2007 10:50,0:q=A
07/27/2007 11:00,0:q=A
07/27/2007 11:10,0:q=A
07/27/2007 11:20,0:q=A
07/27/2007 11:30,0:q=A
07/27/2007 11:40,0:q=A
07/27/2007 11:50,0:q=A
07/27/2007 12:00,0:q=A
07/27/2007 12:10,0:q=A
07/27/2007 12:20,0:q=A
07/27/2007 12:30,0:q=A
07/27/2007 12:40,0:q=A
07/27/2007 12:50,0:q=A
07/27/2007 13:00,0:q=A
07/27/2007 13:10,0:q=A
07/27/2007 13:20,0:q=A
07/27/2007 13:30,0:q=A
07/27/2007 13:40,0:q=A
07/27/2007 13:50,0:q=A
07/27/2007 14:00,0:q=A
07/27/2007 14:10,0:q=A
07/27/2007 14:20,0:q=A
07/27/2007 14:30,0:q=A
07/27/2007 14:40,0:q=A
07/27/2007 14:50,0:q=A
07/27/2007 15:00,0:q=A
07/27/2007 15:10,0:q=A
07/27/2007 15:20,0:q=A
07/27/2007 15:30,0:q=A
07/27/2007 15:40,0:q=A
07/27/2007 15:50,0:q=A
07/27/2007 16:00,0:q=A
07/27/2007 16:10,0:q=A
07/27/2007 16:20,0:q=A
07/27/2007 16:30,0:q=A
07/27/2007 16:40,0:q=A
07/27/2007 16:50,0:q=A
07/27/2007 17:00,0:q=A
07/27/2007 17:10,0:q=A
07/27/2007 17:20,0:q=A
07/27/2007 17:30,0:q=A
07/27/2007 17:40,0:q=A
07/27/2007 17:50,0:q=A
07/27/2007 18:00,0:q=A
07/27/2007 18:10,0:q=A
07/27/2007 18:20,0:q=A
07/27/2007 18:30,0:q=A
07/27/2007 18:40,0:q=A
07/27/2007 18:50,0:q=A
07/27/2007 19:00,0:q=A
07/27/2007 19:10,0:q=A
07/27/2007 19:20,0:q=A
07/27/2007 19:30,0:q=A
07/27/2007 19:40,0:q=A
07/27/2007 19:50,0:q=A
07/27/2007 20:00,0:q=A
07/27/2007 20:10,0:q=A
07/27/2007 20:20,0:q=A
07/27/2007 20:30,0:q=A
07/27/2007 20:40,0:q=A
07/27/2007 20:50,0:q=A
07/27/2007 21:00,0:q=A
07/27/2007 21:10,0:q=A
07/27/2007 21:20,0:q=A
07/27/2007 21:30,0:q=A
07/27/2007 21:40,0:q=A
07/27/2007 21:50,0:q=A
07/27/2007 22:00,0:q=A
07/27/2007 22:10,0:q=A
07/27/2007 22:20,0:q=A
07/27/2007 22:30,0:q=A
07/27/2007 22:40,0:q=A
07/27/2007 22:50,0:q=A
07/27/2007 23:00,0:q=A
07/27/2007 23:10,0:q=A
07/27/2007 23:20,0:q=A
07/27/2007 23:30,0:q=A
07/27/2007 23:40,0:q=A
07/27/2007 23:50,0:q=A
07/28/2007 00:00,0:q=A
07/28/2007 00:10,0:q=A
07/28/2007 00:20,0:q=A
07/28/2007 00:30,0:q=A
07/28/2007 00:40,0:q=A
07/28/2007 00:50,0:q=A
07/28/2007 01:00,0:q=A
07/28/2007 01:10,0.01:q=A
07/28/2007 01:20,0.01:q=A
07/28/2007 01:30,0.07:q=A
07/28/2007 01:40,0.13:q=A
07/28/2007 01:50,0.2:q=A
07/28/2007 02:00,0.26:q=A
07/28/2007 02:10,0.32:q=A
07/28/2007 02:20,0.38:q=A
07/28/2007 02:30,0.44:q=A
07/28/2007 02:40,0.5:q=A
07/28/2007 02:50,0.56:q=A
07/28/2007 03:00,0.62:q=A
07/28/2007 03:10,0.68:q=A
07/28/2007 03:20,0.69:q=A
07/28/2007 03:30,0.7:q=A
07/28/2007 03:40,0.7:q=A
07/28/2007 03:50,0.71:q=A
07/28/2007 04:00,0.71:q=A
07/28/2007 04:10,0.72:q=A
07/28/2007 04:20,0.72:q=A
07/28/2007 04:30,0.72:q=A
07/28/2007 04:40,0.72:q=A
07/28/2007 04:50,0.72:q=A
07/28/2007 05:00,0.72:q=A
07/28/2007 05:10,0.72:q=A
07/28/2007 05:20,0.72:q=A
07/28/2007 05:30,0.72:q=A
